Generacion,k,e,aa,da,af,df,puntos
54,58,4,6,16,2,1,9
54,13,2,11,16,1,1,9
54,58,2,0,16,2,2,9
54,58,2,6,16,2,2,9
54,58,4,6,16,2,1,9
54,58,2,2,16,1,2,6
54,58,2,6,16,5,3,3
55,58,2,6,16,1,2,21
55,58,2,6,16,2,1,18
55,13,2,11,16,1,1,18
55,58,1,6,16,1,2,18
55,13,2,11,16,2,1,12
55,13,2,11,16,1,1,12
55,13,2,11,16,1,1,9
55,58,2,6,16,2,1,9
55,58,2,19,16,1,1,9
55,58,2,19,16,1,2,9
55,58,2,6,16,2,1,9
55,13,2,11,16,1,1,9
55,13,2,11,16,1,1,9
55,58,2,19,16,1,1,9
55,13,2,15,16,1,1,9
55,58,2,6,16,2,7,0
56,40,2,11,16,1,1,21
56,13,2,10,16,1,1,18
56,58,4,11,16,2,1,18
56,61,2,11,16,2,1,18
56,13,2,11,16,2,1,12
56,58,2,6,16,1,2,9
56,58,2,6,16,1,2,9
56,3,2,11,16,1,1,9
56,13,2,11,16,1,1,9
56,13,2,11,16,2,1,9
56,13,2,11,16,1,1,9
56,58,2,6,16,1,2,9
56,58,2,6,16,2,1,9
56,58,1,6,16,1,2,9
56,58,1,6,16,1,2,7
56,13,2,3,16,2,1,4
57,58,4,11,8,1,1,24
57,40,2,11,16,1,1,18
57,61,2,11,16,2,2,18
57,13,3,11,16,2,1,15
57,13,2,10,16,1,1,9
57,13,2,10,16,1,1,9
57,13,2,11,16,2,1,9
57,13,2,11,16,2,1,9
57,58,2,10,16,1,2,9
57,61,2,6,16,1,1,9
57,13,2,11,16,2,1,9
57,58,2,11,16,1,2,9
57,40,1,11,16,1,2,9
57,40,2,11,16,1,1,9
57,12,2,6,16,2,2,9
57,13,3,11,16,3,1,6
58,58,4,11,8,1,1,21
58,40,2,11,16,2,1,21
58,13,2,20,16,1,1,18
58,13,3,11,16,2,1,15
58,13,2,10,16,1,1,12
58,13,3,11,16,2,1,12
58,58,4,11,8,1,1,9
58,61,2,11,16,2,2,9
58,58,2,10,8,1,1,9
58,91,2,9,16,2,1,9
58,40,2,11,16,1,1,9
58,13,3,11,16,2,1,9
58,13,2,10,16,1,1,9
58,13,2,11,16,5,1,9
58,13,2,11,16,1,1,9
58,58,1,11,8,1,1,0
59,58,4,11,8,1,1,21
59,58,4,11,8,1,1,21
59,58,4,11,8,1,1,21
59,13,4,11,8,1,1,21
59,58,4,11,8,1,1,12
59,58,3,11,8,1,1,9
59,13,2,20,16,2,1,9
59,13,2,20,16,1,1,9
59,13,2,20,16,1,1,9
59,40,2,11,16,2,1,9
59,13,4,11,11,2,1,9
59,13,2,10,16,1,1,9
59,13,3,11,16,2,1,6
59,13,4,10,12,1,1,6
59,58,3,11,16,2,1,6
59,13,3,11,16,2,1,3
60,58,4,11,8,1,1,21
60,58,4,11,8,1,1,18
60,58,4,11,8,1,1,18
60,7,4,11,8,1,1,18
60,58,3,11,8,1,1,12
60,58,4,11,8,1,1,12
60,58,4,11,8,1,1,9
60,58,4,11,8,1,1,9
60,58,3,11,8,3,1,9
60,13,2,20,11,2,1,9
60,58,4,11,8,1,1,9
60,58,4,18,8,1,1,9
60,58,4,11,8,1,1,9
60,13,2,20,16,2,1,9
60,58,4,11,8,1,1,9
60,58,1,11,8,1,1,0
61,58,4,11,8,1,1,18
61,58,4,11,8,1,1,18
61,47,4,11,8,1,1,18
61,58,4,8,8,1,9,18
61,58,3,11,8,1,1,9
61,58,3,11,8,1,1,9
61,58,3,11,8,1,1,9
61,7,4,11,8,1,1,9
61,58,4,11,8,1,1,9
61,58,4,11,8,8,1,9
61,58,4,11,8,1,1,9
61,58,4,11,8,1,1,9
61,58,4,11,8,1,1,9
61,58,4,11,8,1,1,9
61,58,4,11,8,1,1,9
61,58,4,11,8,1,1,9
62,58,4,11,8,1,1,21
62,58,4,11,8,1,1,18
62,58,3,11,8,1,1,18
62,58,3,11,8,1,1,18
62,58,3,11,12,1,1,12
62,58,4,11,8,1,1,9
62,58,3,11,8,1,1,9
62,58,3,11,4,1,1,9
62,47,4,11,8,1,1,9
62,58,4,11,8,1,1,9
62,47,4,11,8,1,1,9
62,58,4,4,8,0,9,9
62,58,4,11,8,10,1,9
62,58,4,11,8,1,1,9
62,58,4,11,8,1,1,9
62,58,4,8,0,1,9,3
63,58,4,11,8,1,1,21
63,58,4,11,8,1,1,18
63,58,4,11,8,1,1,18
63,58,3,11,12,1,1,18
63,58,4,11,8,1,1,9
63,5,3,5,2,1,1,9
63,58,4,11,8,1,1,9
63,58,3,11,12,1,1,9
63,58,3,11,8,1,1,9
63,58,3,11,8,1,1,9
63,58,4,11,8,1,1,9
63,58,3,11,7,1,1,9
63,58,3,11,8,1,1,9
63,58,3,11,8,1,1,9
63,58,4,11,8,1,1,9
63,58,3,11,19,1,1,6
64,58,4,11,8,1,1,21
64,58,4,11,8,1,1,18
64,97,4,11,8,1,1,18
64,58,4,11,8,1,1,18
64,58,4,11,8,1,1,12
64,58,4,11,8,1,1,9
64,58,3,20,12,1,1,9
64,58,4,11,11,1,1,9
64,58,3,11,12,1,1,9
64,58,4,11,8,1,1,9
64,58,4,11,8,1,1,9
64,5,4,11,2,1,1,9
64,58,3,5,2,1,1,9
64,58,4,11,7,1,1,9
64,58,3,11,8,1,1,9
64,58,3,5,8,1,1,3
65,58,4,11,8,1,1,18
65,77,4,11,8,1,1,18
65,58,4,11,8,1,1,18
65,58,4,11,8,1,1,18
65,58,4,11,8,1,1,9
65,58,3,20,12,1,1,9
65,58,4,11,8,1,1,9
65,97,4,11,8,1,1,9
65,58,4,11,8,1,1,9
65,58,4,11,8,1,1,9
65,58,4,11,8,7,1,9
65,58,4,11,8,1,1,9
65,58,3,20,12,1,1,9
65,58,4,11,8,1,1,9
65,97,4,11,8,1,1,9
65,97,4,11,8,1,1,9
66,58,4,11,8,1,1,18
66,58,4,11,8,1,1,18
66,58,4,11,8,1,1,18
66,77,4,11,8,1,1,18
66,58,4,11,8,1,1,9
66,58,4,11,8,1,1,9
66,58,4,11,8,1,1,9
66,52,4,11,5,1,1,9
66,58,3,11,8,1,1,9
66,58,4,11,8,1,1,9
66,77,4,11,8,1,1,9
66,58,4,20,12,1,1,9
66,77,4,11,8,1,1,9
66,58,3,20,12,6,1,9
66,58,3,20,12,1,1,9
66,58,4,11,8,1,1,9
67,58,4,11,8,1,5,36
67,58,4,11,8,1,1,15
67,58,4,11,8,1,1,15
67,58,4,11,8,1,1,15
67,58,4,11,8,1,1,9
67,77,4,11,8,1,1,9
67,58,4,11,8,1,1,9
67,58,4,11,8,1,1,9
67,58,4,11,8,1,1,9
67,58,4,11,8,1,1,9
67,58,3,11,8,1,1,9
67,58,4,11,8,1,1,9
67,58,4,11,8,1,1,9
67,58,4,11,8,1,1,6
67,58,4,11,8,1,1,6
67,36,4,11,8,1,1,6
68,58,4,11,8,1,5,30
68,58,4,11,8,1,5,27
68,40,4,11,8,1,5,24
68,58,4,11,8,1,5,15
68,77,3,11,8,1,1,12
68,58,4,11,8,1,1,9
68,58,4,11,8,1,1,9
68,58,4,11,8,1,1,9
68,58,4,2,8,1,1,9
68,58,4,11,8,1,1,6
68,58,4,11,8,1,1,6
68,58,4,11,8,1,1,6
68,58,4,11,8,1,1,6
68,58,4,11,8,0,1,6
68,58,4,11,8,1,1,3
68,58,4,11,8,1,1,3
69,40,4,11,8,1,5,25
69,58,4,11,8,1,5,21
69,58,4,11,8,1,5,21
69,58,4,11,8,1,5,19
69,58,4,11,8,1,5,12
69,58,4,11,8,1,5,12
69,40,4,11,8,1,5,10
69,58,4,11,8,1,5,10
69,77,3,11,8,1,4,9
69,58,4,3,8,1,1,9
69,77,3,11,8,1,1,9
69,58,4,11,8,1,1,9
69,60,4,11,8,1,1,3
69,77,3,11,18,1,1,3
69,58,4,11,8,1,1,3
69,77,3,5,8,1,1,1
70,3,3,11,8,1,5,33
70,58,4,11,8,9,5,18
70,58,4,11,8,1,5,15
70,34,4,11,8,1,5,15
70,58,4,11,8,1,5,9
70,40,4,11,8,1,5,9
70,58,4,11,8,1,5,9
70,40,4,11,8,1,5,9
70,58,4,11,8,1,5,9
70,58,4,11,8,1,5,9
70,58,4,11,8,1,5,9
70,40,4,11,8,1,5,9
70,58,4,11,8,1,5,9
70,58,4,11,8,1,5,6
70,58,4,11,8,1,5,6
70,58,4,11,8,1,5,6
71,3,3,11,8,1,5,30
71,3,3,11,8,1,5,27
71,81,4,11,8,1,6,15
71,58,4,11,8,1,5,15
71,3,3,11,8,1,5,12
71,58,4,11,8,1,5,12
71,40,4,11,8,1,5,12
71,78,4,5,8,1,5,9
71,58,4,11,8,1,5,9
71,58,4,11,8,1,5,9
71,58,4,11,8,9,5,9
71,58,4,11,8,9,5,6
71,58,4,11,8,1,5,6
71,58,4,11,8,1,5,6
71,58,4,11,8,1,5,3
71,78,4,11,11,9,5,0
72,3,3,11,8,1,5,27
72,3,3,11,8,1,5,27
72,58,4,11,8,1,9,21
72,3,3,11,8,1,5,18
72,3,3,11,8,1,5,12
72,3,3,11,8,1,5,9
72,3,3,11,8,1,5,9
72,37,3,11,8,1,5,9
72,13,4,11,8,2,5,6
72,81,4,11,8,1,5,6
72,3,3,7,8,1,5,6
72,58,4,11,8,1,5,6
72,58,4,11,8,1,5,6
72,3,4,11,8,1,5,6
72,58,4,11,8,1,5,6
72,81,4,11,8,1,6,6
73,3,3,11,8,1,8,30
73,3,3,11,8,1,5,18
73,3,3,10,8,1,5,15
73,3,3,11,8,1,5,15
73,42,3,11,8,1,5,12
73,3,3,11,8,1,5,12
73,58,3,11,8,1,9,12
73,3,3,11,8,1,5,9
73,3,3,11,8,1,5,9
73,3,3,11,8,1,5,9
73,3,3,11,8,1,5,9
73,58,3,20,8,1,5,9
73,3,3,11,8,1,5,9
73,58,4,11,8,1,9,9
73,3,3,11,8,1,5,3
73,3,3,11,0,1,5,0
74,58,3,11,2,1,5,30
74,58,3,11,8,1,9,24
74,98,3,11,8,1,9,24
74,3,3,11,8,1,8,21
74,3,3,11,8,1,8,15
74,3,3,11,8,1,5,9
74,3,3,10,8,1,5,9
74,3,3,10,8,1,5,6
74,78,2,11,8,1,5,6
74,3,3,11,8,1,5,6
74,3,3,11,8,1,5,6
74,3,3,11,8,1,5,6
74,3,3,11,8,1,5,6
74,3,3,11,8,1,5,6
74,42,3,11,8,1,5,3
74,42,3,11,8,1,5,3
75,3,3,11,2,1,5,33
75,58,3,11,2,1,5,24
75,58,3,11,8,1,9,15
75,58,3,11,8,1,9,15
75,3,2,11,8,1,8,12
75,3,3,11,8,1,8,12
75,58,3,11,8,1,9,12
75,3,3,11,2,1,5,9
75,66,2,11,8,1,9,9
75,58,3,11,2,1,5,9
75,3,3,11,8,8,8,9
75,98,3,11,8,1,9,9
75,3,3,10,8,1,5,9
75,58,3,11,8,3,5,3
75,3,3,10,8,1,5,0
75,3,3,11,18,1,8,0
76,58,2,11,8,6,8,33
76,58,3,11,2,1,5,21
76,58,3,11,2,1,5,18
76,3,3,11,2,1,5,18
76,3,3,11,2,1,5,15
76,3,3,11,2,1,5,12
76,58,3,11,2,1,8,12
76,58,3,11,8,2,9,12
76,3,3,11,2,1,8,12
76,58,3,11,8,1,9,6
76,58,3,11,8,1,9,6
76,3,2,11,2,1,5,6
76,3,2,11,8,1,8,6
76,58,3,11,18,1,9,3
76,58,3,11,2,1,0,0
76,58,3,11,8,1,9,0
77,50,3,11,2,6,8,33
77,58,2,11,8,6,8,30
77,3,3,11,2,1,5,15
77,58,2,11,8,6,8,15
77,3,3,11,2,1,5,12
77,58,3,11,2,1,5,12
77,3,3,11,2,1,5,12
77,58,2,11,11,6,8,12
77,58,3,11,2,1,5,9
77,58,3,11,2,1,5,9
77,58,3,11,2,1,5,9
77,58,3,11,2,1,5,3
77,58,3,11,2,1,8,3
77,3,2,11,2,1,5,3
77,58,3,11,2,1,5,3
77,3,3,11,19,1,5,0
78,50,3,11,2,6,8,30
78,50,1,11,2,6,8,24
78,58,2,11,8,6,8,24
78,58,3,11,2,1,5,15
78,58,2,11,8,6,8,12
78,50,3,11,2,6,8,12
78,58,2,11,2,6,5,9
78,58,2,11,8,6,8,9
78,3,3,11,2,1,5,6
78,50,3,11,2,1,5,6
78,58,3,11,2,1,5,6
78,3,3,11,14,1,5,6
78,58,2,11,8,6,5,6
78,38,3,11,2,1,5,6
78,3,3,11,16,1,5,6
78,58,3,11,8,6,5,3
79,58,1,11,8,6,8,27
79,50,3,11,2,6,8,24
79,50,3,11,2,6,8,24
79,58,2,11,8,6,10,21
79,50,3,11,2,6,8,15
79,58,2,11,8,6,8,12
79,50,2,11,2,6,5,9
79,50,1,11,2,10,8,9
79,50,3,11,8,6,8,6
79,50,1,11,2,6,8,6
79,58,2,11,2,6,5,6
79,50,1,11,2,6,8,6
79,58,3,11,2,1,8,6
79,58,2,11,11,6,8,3
79,58,3,11,2,1,5,3
79,58,3,11,2,1,8,3
80,58,1,11,8,6,8,21
80,58,3,11,2,6,8,21
80,50,3,11,2,6,8,18
80,58,2,11,8,6,8,18
80,50,3,11,2,6,8,12
80,50,3,11,2,6,8,12
80,50,3,11,2,6,8,9
80,50,3,11,2,6,8,9
80,58,1,11,8,6,8,9
80,50,3,11,2,6,8,9
80,50,3,11,2,6,8,9
80,58,2,11,8,6,1,9
80,50,3,11,2,6,8,9
80,58,2,11,8,6,5,9
80,50,4,11,15,6,10,3
80,50,3,11,8,6,8,3
81,58,1,11,8,6,8,24
81,58,1,11,8,6,8,24
81,50,3,11,2,6,8,21
81,58,1,11,2,6,8,15
81,50,3,11,2,6,7,12
81,50,3,11,2,6,8,12
81,50,1,11,2,6,8,12
81,58,1,11,2,6,8,12
81,50,3,11,2,6,8,12
81,58,3,11,2,6,8,12
81,50,3,11,2,6,8,9
81,58,3,11,2,6,8,9
81,58,2,11,8,6,8,6
81,50,3,11,2,4,8,0
81,58,3,11,17,6,8,0
81,58,2,11,8,6,8,0
82,58,1,11,8,6,8,27
82,58,1,11,8,6,8,21
82,49,3,11,2,6,8,21
82,58,1,11,8,6,8,18
82,58,1,11,8,6,8,12
82,58,1,11,8,6,8,12
82,50,3,19,2,6,8,9
82,50,3,11,2,6,7,9
82,58,1,11,8,6,8,9
82,50,3,11,2,6,4,9
82,50,3,11,2,6,7,9
82,50,1,11,2,6,8,6
82,58,1,11,2,6,8,6
82,58,1,11,2,6,8,6
82,50,1,11,2,6,8,6
82,50,2,11,8,8,8,0
83,58,1,11,8,6,8,27
83,58,1,11,8,6,8,24
83,58,1,11,8,6,8,21
83,58,1,11,8,6,8,21
83,58,1,11,8,6,8,15
83,58,1,11,8,6,8,12
83,58,1,11,8,6,8,12
83,58,1,11,2,6,8,12
83,49,1,10,8,6,8,9
83,50,3,19,2,6,8,6
83,58,2,11,8,6,8,6
83,58,2,11,8,6,8,6
83,58,1,11,8,10,8,6
83,50,1,11,2,6,8,3
83,58,1,11,2,6,8,0
83,49,3,11,8,6,8,0
84,58,1,11,8,6,8,21
84,58,1,11,8,0,8,21
84,58,1,11,8,6,8,19
84,58,1,11,8,6,8,18
84,52,1,11,11,6,8,12
84,58,1,11,8,6,8,12
84,58,1,11,8,6,2,12
84,58,1,11,8,6,8,12
84,58,1,11,8,6,8,10
84,58,1,11,8,6,8,10
84,58,1,11,8,6,8,9
84,58,1,11,8,6,8,9
84,58,1,11,8,6,8,9
84,58,1,4,8,6,8,3
84,58,1,8,1,6,8,0
84,58,2,11,8,6,8,0
85,58,1,17,4,3,8,27
85,58,1,13,8,6,2,18
85,58,1,11,8,6,8,15
85,58,1,11,8,6,8,15
85,58,1,11,8,0,8,10
85,58,1,11,8,6,2,9
85,58,1,11,8,6,5,9
85,58,1,11,16,0,8,9
85,58,1,11,8,6,8,9
85,58,1,11,11,0,8,9
85,58,1,11,8,6,8,9
85,58,1,11,8,6,8,9
85,58,1,11,8,0,8,9
85,52,1,11,8,6,8,9
85,58,1,11,11,6,8,7
85,32,1,11,8,6,8,6
86,58,1,11,8,6,5,21
86,58,1,17,4,3,8,21
86,58,1,11,6,0,8,21
86,58,1,13,8,6,2,18
86,58,1,11,8,6,8,9
86,94,1,17,8,6,5,9
86,58,1,20,8,3,2,9
86,58,1,13,8,6,2,9
86,58,1,11,8,3,8,9
86,99,1,11,8,3,8,9
86,58,1,11,8,6,8,9
86,58,1,11,8,6,2,9
86,58,1,11,8,0,8,9
86,58,1,11,8,6,8,6
86,58,1,11,8,6,8,6
86,58,1,11,8,0,8,6
87,58,4,17,4,3,8,27
87,58,1,17,4,3,8,21
87,93,1,13,8,3,2,15
87,94,1,11,8,6,5,15
87,58,1,17,4,3,8,12
87,58,1,11,6,0,8,9
87,58,1,20,8,4,2,9
87,94,1,17,8,6,5,9
87,58,1,20,8,3,2,9
87,58,1,11,8,6,5,9
87,58,1,11,4,3,8,9
87,58,1,20,8,3,2,9
87,58,1,11,6,0,8,9
87,58,1,17,8,6,8,9
87,58,1,11,8,3,5,6
87,58,1,6,8,6,8,3
88,58,4,17,4,3,8,21
88,58,1,17,4,3,8,21
88,58,1,17,4,3,8,18
88,58,1,20,4,3,2,18
88,58,1,17,5,3,8,12
88,58,1,17,4,6,0,9
88,58,1,17,8,4,2,9
88,58,3,11,6,0,8,9
88,94,1,17,4,6,5,9
88,93,1,13,8,3,2,9
88,58,1,11,4,6,5,9
88,83,1,13,8,3,2,9
88,58,1,20,8,3,2,9
88,58,1,20,4,3,8,9
88,94,1,11,8,6,5,6
88,58,1,11,6,7,8,3
89,58,4,17,4,3,8,21
89,58,1,17,4,3,8,18
89,58,1,17,4,3,8,18
89,58,1,17,5,3,8,18
89,58,1,17,4,6,6,9
89,58,1,17,4,3,8,9
89,58,1,17,4,3,8,9
89,58,3,17,4,3,10,9
89,58,1,17,4,3,8,9
89,63,1,17,4,4,2,9
89,58,1,20,4,3,2,9
89,58,1,17,8,3,8,9
89,58,1,11,4,3,6,9
89,58,4,17,4,3,8,9
89,58,1,20,4,7,2,9
89,58,1,17,4,6,0,6
90,58,1,17,4,3,8,18
90,58,1,17,6,3,8,18
90,58,1,17,4,3,8,18
90,58,1,17,5,3,8,18
90,71,1,17,4,6,8,9
90,58,4,17,4,3,8,9
90,58,4,17,4,3,8,9
90,58,1,17,4,6,6,9
90,58,1,17,4,3,8,9
90,58,1,17,4,6,8,9
90,58,4,17,4,3,8,9
90,58,1,17,4,3,8,9
90,41,1,17,2,3,8,9
90,58,1,17,4,3,6,9
90,58,1,17,4,3,8,9
90,58,4,17,4,3,5,9
91,58,1,17,4,3,8,18
91,58,4,17,4,3,8,18
91,25,2,17,4,3,8,18
91,58,1,17,4,3,8,18
91,58,1,17,3,3,8,9
91,58,1,17,4,3,8,9
91,58,1,17,6,3,8,9
91,71,1,17,4,6,8,9
91,58,4,17,4,3,8,9
91,58,1,17,6,3,8,9
91,58,1,17,4,3,8,9
91,71,1,17,14,6,8,9
91,58,1,17,4,7,8,9
91,58,1,17,5,3,8,9
91,36,1,17,5,3,8,9
91,58,1,17,4,3,8,9
92,58,4,17,4,3,8,18
92,58,1,17,3,3,8,18
92,58,1,17,4,3,8,18
92,58,4,17,4,3,8,18
92,25,2,17,4,3,8,9
92,58,1,17,6,3,8,9
92,58,1,17,4,3,8,9
92,58,1,17,6,3,8,9
92,58,1,17,6,3,8,9
92,58,1,17,4,3,8,9
92,58,4,17,4,3,8,9
92,58,1,17,4,3,8,9
92,41,1,17,4,3,6,9
92,58,1,17,6,3,8,9
92,58,4,17,4,3,8,9
92,58,1,17,4,3,8,9
93,25,4,17,4,3,8,21
93,58,1,17,4,3,8,21
93,58,4,17,6,3,8,21
93,58,4,17,4,3,8,21
93,58,1,17,3,3,8,12
93,58,2,17,4,3,8,12
93,58,1,16,4,3,6,9
93,58,1,17,3,3,8,9
93,58,1,17,4,3,8,9
93,58,1,17,6,3,0,9
93,47,1,17,6,3,8,9
93,58,4,17,4,3,8,9
93,25,1,17,3,3,8,6
93,75,1,16,17,3,8,6
93,58,1,6,4,3,8,6
93,58,1,11,4,7,8,0
94,58,2,17,10,3,1,21
94,58,4,17,6,3,8,18
94,58,1,16,4,3,8,18
94,58,1,16,4,3,8,18
94,25,4,17,3,3,8,9
94,58,1,17,4,3,8,9
94,25,4,17,4,3,8,9
94,58,2,15,4,3,8,9
94,58,4,17,4,3,8,9
94,58,1,16,4,3,8,9
94,58,1,17,4,3,8,9
94,58,4,18,6,3,8,9
94,58,1,17,4,3,8,9
94,25,4,17,4,3,8,9
94,58,4,17,4,3,8,9
94,25,2,17,4,3,8,6
95,25,4,17,4,3,8,21
95,58,2,17,10,3,1,21
95,58,4,17,6,3,8,21
95,58,4,16,4,3,8,21
95,58,4,17,6,3,8,12
95,25,4,16,3,3,3,12
95,58,4,16,6,3,8,12
95,25,4,18,7,3,8,12
95,58,1,17,4,3,1,9
95,58,1,16,4,3,8,9
95,25,1,17,3,3,8,9
95,58,1,17,4,3,8,9
95,58,4,17,10,3,1,6
95,58,1,17,11,3,8,3
95,58,4,16,16,3,8,3
95,58,1,17,19,3,8,0
96,58,2,17,4,3,1,33
96,58,4,16,6,3,8,18
96,58,4,17,6,3,8,18
96,58,4,17,6,3,8,15
96,58,4,17,4,3,8,12
96,25,4,17,4,3,8,12
96,58,4,17,6,3,8,12
96,58,4,16,6,3,8,12
96,58,2,17,10,3,1,9
96,58,4,16,4,3,8,9
96,58,4,16,6,3,8,9
96,25,4,17,6,3,8,9
96,58,4,16,4,3,8,6
96,58,4,16,6,3,8,6
96,58,4,17,9,3,4,0
96,58,2,17,10,3,8,0
97,58,2,17,4,3,1,30
97,89,4,17,6,3,8,18
97,25,4,16,4,3,8,15
97,58,4,17,6,3,8,15
97,58,2,17,4,3,1,12
97,25,4,17,6,3,8,12
97,58,2,17,4,3,1,12
97,58,2,17,6,3,8,9
97,58,4,16,6,3,8,9
97,58,4,17,6,3,8,9
97,58,4,17,6,3,8,9
97,58,4,17,6,3,8,9
97,58,2,17,6,3,1,9
97,58,4,17,4,3,8,9
97,84,4,17,6,3,2,3
97,58,4,17,6,3,8,0
98,58,2,17,4,3,1,27
98,58,2,17,4,3,1,24
98,58,2,17,4,3,1,24
98,58,2,17,4,3,1,21
98,25,2,17,4,3,1,15
98,58,2,17,4,3,1,12
98,58,2,17,6,3,8,9
98,25,4,16,4,3,8,6
98,63,4,17,6,3,8,6
98,25,4,17,18,3,8,6
98,89,4,17,6,3,8,6
98,89,4,17,6,8,8,6
98,89,4,17,6,3,8,6
98,25,4,17,6,3,8,6
98,58,4,16,4,3,10,3
98,58,4,17,4,3,8,3
99,58,2,17,4,3,1,21
99,58,2,17,4,3,1,18
99,58,2,17,4,3,1,18
99,58,2,17,6,3,1,18
99,58,2,17,4,3,1,12
99,58,2,17,4,3,1,12
99,58,2,17,6,3,8,9
99,58,2,17,4,3,1,9
99,58,2,17,4,3,1,9
99,58,2,17,4,3,1,9
99,91,2,17,4,3,1,9
99,25,2,17,4,3,1,9
99,58,2,17,4,3,1,9
99,58,2,17,4,3,1,9
99,58,2,17,4,3,1,9
99,58,2,17,4,3,8,0
100,58,2,17,4,3,1,24
100,58,2,17,4,3,1,21
100,58,1,17,6,3,8,18
100,58,2,17,6,3,3,18
100,58,2,17,4,3,1,15
100,58,2,17,4,3,1,12
100,58,2,17,4,3,1,9
100,58,2,17,4,3,1,9
100,58,2,17,4,3,1,9
100,58,2,17,6,3,1,9
100,58,2,17,4,3,1,9
100,58,2,17,6,3,1,9
100,58,2,17,4,3,1,9
100,58,2,16,4,3,0,3
100,58,2,6,4,3,1,3
100,58,2,17,4,3,8,3
101,58,2,17,4,3,1,21
101,58,2,17,4,3,1,21
101,58,2,17,4,3,1,18
101,58,2,17,4,3,1,18
101,58,2,17,6,3,8,12
101,58,2,17,4,1,3,12
101,58,2,17,6,3,3,12
101,73,2,17,4,3,1,12
101,58,2,17,4,3,1,9
101,58,2,17,6,3,8,9
101,58,2,17,4,3,1,9
101,58,2,17,4,3,1,9
101,58,1,17,6,3,8,9
101,58,1,17,4,3,1,9
101,58,2,17,4,3,7,0
101,58,3,17,4,7,1,0
102,58,2,17,4,1,1,21
102,58,2,17,4,3,1,21
102,58,2,17,4,3,1,21
102,58,2,17,4,3,3,18
102,58,2,17,4,3,3,12
102,58,2,17,4,3,1,12
102,58,2,17,4,3,1,12
102,58,2,17,6,3,1,9
102,58,2,17,6,3,8,9
102,58,3,17,4,3,1,9
102,58,2,8,4,3,1,9
102,58,2,17,4,3,1,9
102,58,2,17,4,3,1,9
102,58,2,2,6,3,1,6
102,58,3,17,6,3,8,3
102,58,2,19,1,3,1,0
103,58,2,17,4,3,1,21
103,58,2,15,4,3,1,18
103,58,2,17,4,3,1,18
103,58,2,17,4,1,1,18
103,27,2,17,4,3,1,12
103,58,2,17,4,3,3,12
103,58,2,17,4,3,1,9
103,58,2,17,4,3,1,9
103,58,2,17,4,1,1,9
103,58,2,17,4,3,3,9
103,46,2,17,4,3,1,9
103,58,2,17,4,3,1,9
103,58,2,17,10,3,1,9
103,58,2,17,4,3,1,9
103,58,2,17,4,3,3,9
103,58,2,17,4,6,7,0
104,58,2,17,4,1,1,21
104,58,2,17,4,3,1,18
104,58,2,17,4,3,1,18
104,58,2,15,4,3,1,18
104,58,2,17,4,3,1,12
104,58,2,17,4,3,10,9
104,58,2,17,4,3,1,9
104,58,2,17,4,1,1,9
104,58,2,15,4,3,1,9
104,58,2,17,4,3,3,9
104,58,2,15,4,3,1,9
104,58,2,17,4,3,1,9
104,15,2,17,4,3,3,9
104,58,2,17,4,3,1,9
104,58,2,17,4,1,1,9
104,58,2,17,17,3,1,3
105,58,2,17,12,3,10,30
105,58,2,17,4,1,3,18
105,58,2,17,4,3,1,18
105,58,2,17,4,3,1,15
105,58,2,17,4,3,10,9
105,58,2,17,4,1,1,9
105,58,2,17,4,3,10,9
105,58,2,17,4,1,1,9
105,58,2,15,4,3,1,9
105,58,2,17,4,1,1,9
105,58,2,17,20,3,1,9
105,55,2,8,17,1,1,9
105,58,2,17,4,3,10,9
105,58,2,17,4,3,8,6
105,58,2,17,4,1,1,6
105,58,2,17,4,3,1,6
106,58,2,17,12,3,10,24
106,58,2,17,12,3,10,24
106,58,2,8,12,3,10,21
106,58,2,17,4,1,3,18
106,58,2,17,12,3,10,15
106,58,2,17,4,1,3,9
106,58,2,17,4,3,1,9
106,58,2,17,4,1,1,9
106,58,2,17,4,1,3,9
106,58,2,17,4,3,10,9
106,58,2,17,4,1,3,9
106,58,2,17,4,3,1,6
106,58,1,17,4,3,10,6
106,58,2,17,4,3,10,6
106,58,2,17,4,3,1,3
106,58,2,17,4,3,1,3
107,58,2,17,12,3,10,21
107,58,2,8,12,3,10,21
107,58,2,8,12,3,10,20
107,58,2,17,12,3,10,18
107,58,2,17,4,1,3,12
107,58,2,17,4,3,1,9
107,58,4,17,12,1,3,9
107,58,2,17,12,3,10,9
107,58,2,17,4,0,1,9
107,58,2,17,4,1,3,9
107,58,2,17,4,1,3,9
107,58,2,17,4,3,10,9
107,58,2,11,12,3,10,7
107,58,2,17,4,6,3,6
107,58,2,17,4,3,1,6
107,58,2,17,4,1,10,3
108,58,2,3,12,3,10,30
108,58,2,17,12,3,1,19
108,58,2,17,12,3,3,18
108,58,2,17,12,3,10,15
108,58,2,17,12,3,10,12
108,58,3,8,12,10,10,9
108,58,2,8,12,3,10,9
108,58,2,17,12,3,10,9
108,58,4,17,12,1,3,9
108,58,2,17,4,1,3,9
108,58,4,8,12,1,3,9
108,58,2,17,12,3,10,9
108,58,2,0,12,3,10,8
108,39,2,8,12,1,10,7
108,58,4,14,18,3,10,3
108,58,1,8,12,1,10,3
109,58,3,8,12,10,10,24
109,58,2,3,12,3,10,24
